Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std
archiver,https://www.npmjs.com/package/archiver,https://github.com/archiverjs/node-archiver,npm,0,0,0,0,0,0,0
babel-jest,https://www.npmjs.com/package/babel-jest,https://github.com/facebook/jest,npm,45.04,10,1484,7,10,23,163.55157718591406
mysql,https://www.npmjs.com/package/mysql,https://github.com/mysqljs/mysql,npm,0,0,0,0,0,0,0
ramda,https://www.npmjs.com/package/ramda,https://github.com/ramda/ramda,npm,16.01,4,382,2,4,8,54.21798502342189
puppeteer,https://www.npmjs.com/package/puppeteer,https://github.com/puppeteer/puppeteer/tree/main,npm,33.7,3,913,2,3,10,111.24230310452944
eventemitter2,https://www.npmjs.com/package/eventemitter2,https://github.com/hij1nx/EventEmitter2,npm,0,0,0,0,0,0,0
send,https://www.npmjs.com/package/send,https://github.com/pillarjs/send,npm,23.681818181818183,1,458,1,1,1,95.33929189223296
get-stream,https://www.npmjs.com/package/get-stream,https://github.com/sindresorhus/get-stream,npm,0,0,0,0,0,0,0
svgo,https://www.npmjs.com/package/svgo,https://github.com/svg/svgo,npm,7.68,1,274,1,1,2,37.701427028694816
retry,https://www.npmjs.com/package/retry,https://github.com/tim-kos/node-retry,npm,2.68,1,35,1,1,2,6.8218472571584305
file-type,https://www.npmjs.com/package/file-type,https://github.com/sindresorhus/file-type,npm,5.11578947368421,1,249,1,1,2,26.472572959830963
loader-utils,https://www.npmjs.com/package/loader-utils,https://github.com/webpack/loader-utils,npm,0,0,0,0,0,0,0
react-scripts,https://www.npmjs.com/package/react-scripts,https://github.com/facebook/create-react-app,npm,18.51,4,655,3,4,6,73.15100751185864
color-name,https://www.npmjs.com/package/color-name,https://github.com/colorjs/color-name,npm,0,0,0,0,0,0,0
bignumber.js,https://www.npmjs.com/package/bignumber.js,https://github.com/MikeMcl/bignumber.js,npm,0,0,0,0,0,0,0
md5,https://www.npmjs.com/package/md5,https://github.com/pvorb/node-md5,npm,0,0,0,0,0,0,0
type-fest,https://www.npmjs.com/package/type-fest,https://github.com/sindresorhus/type-fest,npm,0,0,0,0,0,0,0
yallist,https://www.npmjs.com/package/yallist,https://github.com/isaacs/yallist,npm,26.5,52,51,1,52,52,25.5
make-dir,https://www.npmjs.com/package/make-dir,https://github.com/sindresorhus/make-dir,npm,0,0,0,0,0,0,0
string_decoder,https://www.npmjs.com/package/string_decoder,https://github.com/nodejs/string_decoder,npm,0,0,0,0,0,0,0
markdown-it,https://www.npmjs.com/package/markdown-it,https://github.com/markdown-it/markdown-it,npm,4.424657534246576,1,229,1,1,1,26.59380801770813
node-forge,https://www.npmjs.com/package/node-forge,https://github.com/digitalbazaar/forge,npm,0,0,0,0,0,0,0
isomorphic-fetch,https://www.npmjs.com/package/isomorphic-fetch,https://github.com/matthew-andrews/isomorphic-fetch,npm,0,0,0,0,0,0,0
lodash.merge,https://www.npmjs.com/package/lodash.merge,https://github.com/lodash/lodash,npm,74.97,2,6642,1,2,5,660.9107421581223
pkg-dir,https://www.npmjs.com/package/pkg-dir,https://github.com/sindresorhus/pkg-dir,npm,0,0,0,0,0,0,0
escodegen,https://www.npmjs.com/package/escodegen,https://github.com/estools/escodegen,npm,0,0,0,0,0,0,0
is-number,https://www.npmjs.com/package/is-number,https://github.com/jonschlinkert/is-number,npm,17.666666666666668,1,50,1,1,51,23.570226039551585
schema-utils,https://www.npmjs.com/package/schema-utils,https://github.com/webpack/schema-utils,npm,0,0,0,0,0,0,0
pm2,https://www.npmjs.com/package/pm2,https://github.com/Unitech/pm2,npm,0,0,0,0,0,0,0
xmlbuilder,https://www.npmjs.com/package/xmlbuilder,https://github.com/oozcitak/xmlbuilder-js,npm,0,0,0,0,0,0,0
pako,https://www.npmjs.com/package/pako,https://github.com/nodeca/pako,npm,3.5217391304347827,1,29,1,1,2,7.076412535086524
object-hash,https://www.npmjs.com/package/object-hash,https://github.com/puleos/object-hash,npm,0,0,0,0,0,0,0
nan,https://www.npmjs.com/package/nan,https://github.com/nodejs/nan,npm,0,0,0,0,0,0,0
parseurl,https://www.npmjs.com/package/parseurl,https://github.com/pillarjs/parseurl,npm,35.8,1,166,1,1,9,65.67312996956974
is-stream,https://www.npmjs.com/package/is-stream,https://github.com/sindresorhus/is-stream,npm,5,1,20,1,1,1,8
finalhandler,https://www.npmjs.com/package/finalhandler,https://github.com/pillarjs/finalhandler,npm,0,0,0,0,0,0,0
gulp,https://www.npmjs.com/package/gulp,https://github.com/gulpjs/gulp,npm,0,0,0,0,0,0,0
serve-favicon,https://www.npmjs.com/package/serve-favicon,https://github.com/expressjs/serve-favicon,npm,0,0,0,0,0,0,0
file-loader,https://www.npmjs.com/package/file-loader,https://github.com/webpack-contrib/file-loader,npm,2.8076923076923075,1,33,1,1,1,6.330750537405805
koa,https://www.npmjs.com/package/koa,https://github.com/koajs/koa,npm,8.95,1,257,1,1,2,36.74734684300351
emoji-regex,https://www.npmjs.com/package/emoji-regex,https://github.com/mathiasbynens/emoji-regex,npm,0,0,0,0,0,0,0
express-session,https://www.npmjs.com/package/express-session,https://github.com/expressjs/session,npm,0,0,0,0,0,0,0
@typescript-eslint/parser,https://www.npmjs.com/package/%40typescript-eslint%2Fparser,https://github.com/typescript-eslint/typescript-eslint,npm,32.81,5,579,3,5,10,99.4327606978706
accepts,https://www.npmjs.com/package/accepts,https://github.com/jshttp/accepts,npm,0,0,0,0,0,0,0
pluralize,https://www.npmjs.com/package/pluralize,https://github.com/blakeembrey/pluralize,npm,0,0,0,0,0,0,0
invariant,https://www.npmjs.com/package/invariant,https://github.com/zertosh/invariant,npm,4.363636363636363,1,36,1,1,1,10.324487460514156
content-type,https://www.npmjs.com/package/content-type,https://github.com/jshttp/content-type,npm,23,1,110,1,1,1,44
he,https://www.npmjs.com/package/he,https://github.com/mathiasbynens/he,npm,0,0,0,0,0,0,0
bn.js,https://www.npmjs.com/package/bn.js,https://github.com/indutny/bn.js,npm,14.857142857142858,1,279,1,1,4,51.979195210140354
string-width,https://www.npmjs.com/package/string-width,https://github.com/sindresorhus/string-width,npm,4.833333333333333,1,39,1,1,2,10.691377626646416
big.js,https://www.npmjs.com/package/big.js,https://github.com/MikeMcl/big.js,npm,0,0,0,0,0,0,0
query-string,https://www.npmjs.com/package/query-string,https://github.com/sindresorhus/query-string,npm,3.6470588235294117,1,157,1,1,1,18.896595325055056
whatwg-url,https://www.npmjs.com/package/whatwg-url,https://github.com/jsdom/whatwg-url,npm,0,0,0,0,0,0,0
webpack-bundle-analyzer,https://www.npmjs.com/package/webpack-bundle-analyzer,https://github.com/webpack-contrib/webpack-bundle-analyzer,npm,0,0,0,0,0,0,0
ipaddr.js,https://www.npmjs.com/package/ipaddr.js,https://github.com/whitequark/ipaddr.js,npm,0,0,0,0,0,0,0
type-is,https://www.npmjs.com/package/type-is,https://github.com/jshttp/type-is,npm,27.416666666666668,1,301,1,1,5,82.85877375926395
etag,https://www.npmjs.com/package/etag,https://github.com/jshttp/etag,npm,0,0,0,0,0,0,0
eslint-config-airbnb,https://www.npmjs.com/package/eslint-config-airbnb,https://github.com/airbnb/javascript,npm,11.19,2,582,2,2,3,59.95226351022953
has,https://www.npmjs.com/package/has,https://github.com/tarruda/has,npm,3.1666666666666665,2,8,1,2,5,2.967415635794143
fast-deep-equal,https://www.npmjs.com/package/fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,npm,7.416666666666667,1,55,1,1,6,15.096679178621445
lodash.debounce,https://www.npmjs.com/package/lodash.debounce,https://github.com/lodash/lodash,npm,0,0,0,0,0,0,0
convert-source-map,https://www.npmjs.com/package/convert-source-map,https://github.com/thlorenz/convert-source-map,npm,0,0,0,0,0,0,0
wrap-ansi,https://www.npmjs.com/package/wrap-ansi,https://github.com/chalk/wrap-ansi,npm,7.222222222222222,3,43,1,3,5,13.087549450423634
node-sass,https://www.npmjs.com/package/node-sass,https://github.com/sass/node-sass,npm,0,0,0,0,0,0,0
helmet,https://www.npmjs.com/package/helmet,https://github.com/helmetjs/helmet,npm,18.22222222222222,1,752,1,1,1,110.77903710417597
y18n,https://www.npmjs.com/package/y18n,https://github.com/yargs/y18n,npm,0,0,0,0,0,0,0
jest-cli,https://www.npmjs.com/package/jest-cli,https://github.com/facebook/jest,npm,45.04,10,1484,7,10,23,163.55157718591406
log4js,https://www.npmjs.com/package/log4js,https://github.com/log4js-node/log4js-node,npm,0,0,0,0,0,0,0
run-parallel,https://www.npmjs.com/package/run-parallel,https://github.com/feross/run-parallel,npm,0,0,0,0,0,0,0
redux-thunk,https://www.npmjs.com/package/redux-thunk,https://github.com/reduxjs/redux-thunk,npm,0,0,0,0,0,0,0
@typescript-eslint/eslint-plugin,https://www.npmjs.com/package/%40typescript-eslint%2Feslint-plugin,https://github.com/typescript-eslint/typescript-eslint,npm,32.81,5,579,3,5,10,99.4327606978706
ua-parser-js,https://www.npmjs.com/package/ua-parser-js,https://github.com/faisalman/ua-parser-js,npm,0,0,0,0,0,0,0
ansi-escapes,https://www.npmjs.com/package/ansi-escapes,https://github.com/sindresorhus/ansi-escapes,npm,0,0,0,0,0,0,0
mime-db,https://www.npmjs.com/package/mime-db,https://github.com/jshttp/mime-db,npm,0,0,0,0,0,0,0
split,https://www.npmjs.com/package/split,https://github.com/dominictarr/split,npm,0,0,0,0,0,0,0
sequelize,https://www.npmjs.com/package/sequelize,https://github.com/sequelize/sequelize,npm,64.26,9,1611,6,9,19,218.72245518007512
lodash-es,https://www.npmjs.com/package/lodash-es,https://github.com/lodash/lodash,npm,74.97,2,6642,1,2,5,660.9107421581223
fast-levenshtein,https://www.npmjs.com/package/fast-levenshtein,https://github.com/hiddentao/fast-levenshtein,npm,0,0,0,0,0,0,0
tapable,https://www.npmjs.com/package/tapable,https://github.com/webpack/tapable,npm,5.935483870967742,1,120,1,1,2,21.17200751429169
signal-exit,https://www.npmjs.com/package/signal-exit,https://github.com/tapjs/signal-exit,npm,0,0,0,0,0,0,0
type-check,https://www.npmjs.com/package/type-check,https://github.com/gkz/type-check,npm,0,0,0,0,0,0,0
vue-router,https://www.npmjs.com/package/vue-router,https://github.com/vuejs/router,npm,21.74,1,1586,1,1,2,161.3705437804558
json-stringify-safe,https://www.npmjs.com/package/json-stringify-safe,https://github.com/isaacs/json-stringify-safe,npm,0,0,0,0,0,0,0
methods,https://www.npmjs.com/package/methods,https://github.com/jshttp/methods,npm,11,1,83,1,1,2,25.8757715934338
@angular/core,https://www.npmjs.com/package/%40angular%2Fcore,https://github.com/angular/angular,npm,236.18,94,1906,34,94,293,342.3625382544065
busboy,https://www.npmjs.com/package/busboy,https://github.com/mscdex/busboy,npm,0,0,0,0,0,0,0
normalize-path,https://www.npmjs.com/package/normalize-path,https://github.com/jonschlinkert/normalize-path,npm,0,0,0,0,0,0,0
path,https://www.npmjs.com/package/path,https://github.com/jinder/path,npm,3,5,4,1,5,5,2
d3,https://www.npmjs.com/package/d3,https://github.com/d3/d3,npm,36.11,2,2501,1,2,3,258.95284879684175
strip-bom,https://www.npmjs.com/package/strip-bom,https://github.com/sindresorhus/strip-bom,npm,0,0,0,0,0,0,0
cli-spinners,https://www.npmjs.com/package/cli-spinners,https://github.com/sindresorhus/cli-spinners,npm,0,0,0,0,0,0,0
espree,https://www.npmjs.com/package/espree,https://github.com/eslint/espree,npm,7.117647058823529,1,182,1,1,2,25.584651540790382
universalify,https://www.npmjs.com/package/universalify,https://github.com/RyanZim/universalify,npm,0,0,0,0,0,0,0
p-map,https://www.npmjs.com/package/p-map,https://github.com/sindresorhus/p-map,npm,0,0,0,0,0,0,0
dateformat,https://www.npmjs.com/package/dateformat,https://github.com/felixge/node-dateformat,npm,0,0,0,0,0,0,0
ioredis,https://www.npmjs.com/package/ioredis,https://github.com/luin/ioredis,npm,11.5,1,865,1,1,1,86.35699161040755
onetime,https://www.npmjs.com/package/onetime,https://github.com/sindresorhus/onetime,npm,5.111111111111111,1,34,1,1,2,10.58767044406364
optionator,https://www.npmjs.com/package/optionator,https://github.com/gkz/optionator,npm,15.8,1,70,1,1,5,27.643444069073595
locate-path,https://www.npmjs.com/package/locate-path,https://github.com/sindresorhus/locate-path,npm,0,0,0,0,0,0,0
sharp,https://www.npmjs.com/package/sharp,https://github.com/lovell/sharp,npm,0,0,0,0,0,0,0
write-file-atomic,https://www.npmjs.com/package/write-file-atomic,https://github.com/npm/write-file-atomic,npm,0,0,0,0,0,0,0
ajv-keywords,https://www.npmjs.com/package/ajv-keywords,https://github.com/epoberezkin/ajv-keywords,npm,16.555555555555557,2,247,1,2,3,56.238798610352646
url,https://www.npmjs.com/package/url,https://github.com/defunctzombie/node-url,npm,4.545454545454546,1,21,1,1,1,7.548192274417117
is-plain-object,https://www.npmjs.com/package/is-plain-object,https://github.com/jonschlinkert/is-plain-object,npm,0,0,0,0,0,0,0
eslint-plugin-prettier,https://www.npmjs.com/package/eslint-plugin-prettier,https://github.com/prettier/eslint-plugin-prettier,npm,8.290322580645162,1,51,1,1,5,14.765245917109405
braces,https://www.npmjs.com/package/braces,https://github.com/micromatch/braces,npm,0,0,0,0,0,0,0
p-locate,https://www.npmjs.com/package/p-locate,https://github.com/sindresorhus/p-locate,npm,0,0,0,0,0,0,0
flat,https://www.npmjs.com/package/flat,https://github.com/hughsk/flat,npm,4.041666666666667,1,36,1,1,2,7.759291025745988
terser-webpack-plugin,https://www.npmjs.com/package/terser-webpack-plugin,https://github.com/webpack-contrib/terser-webpack-plugin,npm,0,0,0,0,0,0,0
xlsx,https://www.npmjs.com/package/xlsx,https://github.com/SheetJS/sheetjs,npm,0,0,0,0,0,0,0
end-of-stream,https://www.npmjs.com/package/end-of-stream,https://github.com/mafintosh/end-of-stream,npm,0,0,0,0,0,0,0
reselect,https://www.npmjs.com/package/reselect,https://github.com/reduxjs/reselect,npm,6.633333333333334,1,284,1,1,2,32.141855716322425
url-loader,https://www.npmjs.com/package/url-loader,https://github.com/webpack-contrib/url-loader,npm,2.6944444444444446,1,17,1,1,1,4.508137361387273
picocolors,https://www.npmjs.com/package/picocolors,https://github.com/alexeyraspopov/picocolors,npm,0,0,0,0,0,0,0
array-flatten,https://www.npmjs.com/package/array-flatten,https://github.com/blakeembrey/array-flatten,npm,0,0,0,0,0,0,0
@types/jest,https://www.npmjs.com/package/%40types%2Fjest,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,153.25,82,1133,61,82,149,197.97259280011463
follow-redirects,https://www.npmjs.com/package/follow-redirects,https://github.com/follow-redirects/follow-redirects,npm,0,0,0,0,0,0,0
@babel/types,https://www.npmjs.com/package/%40babel%2Ftypes,https://github.com/babel/babel,npm,129.65,14,5185,9,14,35,544.0001539521843
react-select,https://www.npmjs.com/package/react-select,https://github.com/JedWatson/react-select/tree/master,npm,0,0,0,0,0,0,0
pump,https://www.npmjs.com/package/pump,https://github.com/mafintosh/pump,npm,0,0,0,0,0,0,0
globals,https://www.npmjs.com/package/globals,https://github.com/sindresorhus/globals,npm,2.9885057471264367,1,138,1,1,1,14.723110501000788
js-tokens,https://www.npmjs.com/package/js-tokens,https://github.com/lydell/js-tokens,npm,0,0,0,0,0,0,0
@babel/generator,https://www.npmjs.com/package/%40babel%2Fgenerator,https://github.com/babel/babel,npm,129.65,14,5185,9,14,35,544.0001539521842
image-size,https://www.npmjs.com/package/image-size,https://github.com/image-size/image-size,npm,0,0,0,0,0,0,0
hoist-non-react-statics,https://www.npmjs.com/package/hoist-non-react-statics,https://github.com/mridgway/hoist-non-react-statics,npm,0,0,0,0,0,0,0
figures,https://www.npmjs.com/package/figures,https://github.com/sindresorhus/figures,npm,0,0,0,0,0,0,0
cross-fetch,https://www.npmjs.com/package/cross-fetch,https://github.com/lquixada/cross-fetch,npm,0,0,0,0,0,0,0
postcss-import,https://www.npmjs.com/package/postcss-import,https://github.com/postcss/postcss-import,npm,11.029411764705882,2,92,1,2,4,23.40498349914299
decamelize,https://www.npmjs.com/package/decamelize,https://github.com/sindresorhus/decamelize,npm,4.153846153846154,1,35,1,1,2,9.239098805920529
glob-parent,https://www.npmjs.com/package/glob-parent,https://github.com/gulpjs/glob-parent,npm,8.9,3,38,2,3,6,12.613088440187836
inflight,https://www.npmjs.com/package/inflight,https://github.com/npm/inflight,npm,0,0,0,0,0,0,0
ncp,https://www.npmjs.com/package/ncp,https://github.com/AvianFlu/ncp,npm,0,0,0,0,0,0,0
utils-merge,https://www.npmjs.com/package/utils-merge,https://github.com/jaredhanson/utils-merge,npm,0,0,0,0,0,0,0
html-entities,https://www.npmjs.com/package/html-entities,https://github.com/mdevils/html-entities,npm,11.615384615384615,2,118,1,2,3,31.10908465270224
supertest,https://www.npmjs.com/package/supertest,https://github.com/visionmedia/supertest,npm,3.85,1,65,1,1,2,10.222646428396123
process,https://www.npmjs.com/package/process,https://github.com/shtylman/node-process,npm,0,0,0,0,0,0,0
combined-stream,https://www.npmjs.com/package/combined-stream,https://github.com/felixge/node-combined-stream,npm,0,0,0,0,0,0,0
path-key,https://www.npmjs.com/package/path-key,https://github.com/sindresorhus/path-key,npm,0,0,0,0,0,0,0
leven,https://www.npmjs.com/package/leven,https://github.com/sindresorhus/leven,npm,0,0,0,0,0,0,0
esbuild,https://www.npmjs.com/package/esbuild,https://github.com/evanw/esbuild,npm,0,0,0,0,0,0,0
@types/yargs,https://www.npmjs.com/package/%40types%2Fyargs,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,153.25,82,1133,61,82,149,197.97259280011463
merge-descriptors,https://www.npmjs.com/package/merge-descriptors,https://github.com/component/merge-descriptors,npm,0,0,0,0,0,0,0
eslint-plugin-react-hooks,https://www.npmjs.com/package/eslint-plugin-react-hooks,https://github.com/facebook/react,npm,92.73,15,1570,9,15,67,246.6545298590723
yauzl,https://www.npmjs.com/package/yauzl,https://github.com/thejoshwolfe/yauzl,npm,19.444444444444443,1,149,1,1,3,46.389920148217804
doctrine,https://www.npmjs.com/package/doctrine,https://github.com/eslint/doctrine,npm,7.0588235294117645,1,112,1,1,3,19.827107374783925
wrappy,https://www.npmjs.com/package/wrappy,https://github.com/npm/wrappy,npm,2.2857142857142856,1,5,1,1,5,2.0503857277724746
@babel/parser,https://www.npmjs.com/package/%40babel%2Fparser,https://github.com/babel/babel,npm,129.65,14,5185,9,14,35,544.0001539521843
JSONStream,https://www.npmjs.com/package/JSONStream,https://github.com/dominictarr/JSONStream,npm,0,0,0,0,0,0,0
zone.js,https://www.npmjs.com/package/zone.js,https://github.com/angular/angular,npm,236.18,94,1906,34,94,293,342.3625382544065
