Name,Package URL,Github,ecosystem,number,created_at,openByOutsider,comments,returnByInsider,reply_at
com.github.stefanbirkner:system-rules,http://stefanbirkner.github.io/system-rules/,https://github.com/stefanbirkner/system-rules,maven,88,2023-04-14T11:06:53Z,true,0,false,
net.minidev:json-smart,https://urielch.github.io/,https://github.com/netplex/json-smart-v2,maven,162,2023-10-11T03:52:56Z,true,5,false,
org.springframework.cloud:spring-cloud-spring-service-connector,https://projects.spring.io/spring-cloud,https://github.com/spring-projects/spring-cloud,maven,82,2021-11-26T19:26:22Z,true,0,false,
com.google.http-client:google-http-client,https://github.com/googleapis/google-http-java-client,https://github.com/googleapis/google-http-java-client,maven,1885,2023-10-11T14:23:51Z,false,0,false,
com.thoughtworks.paranamer:paranamer,https://github.com/paul-hammant/paranamer,https://github.com/paul-hammant/paranamer,maven,46,2021-10-18T12:56:19Z,true,0,false,
io.undertow:undertow-core,http://www.jboss.org,https://github.com/undertow-io/undertow,maven,1524,2023-10-11T08:55:42Z,true,0,false,
org.jasypt:jasypt,http://www.jasypt.org,https://github.com/jasypt/jasypt,maven,148,2023-01-25T17:07:41Z,true,1,false,
com.github.penggle:kaptcha,https://github.com/penggle/kaptcha,https://github.com/penggle/kaptcha,maven,3,2018-10-18T02:18:47Z,true,8,false,
io.appium:java-client,http://appium.io,https://github.com/appium/java-client,maven,2044,2023-10-14T04:22:16Z,true,0,false,
org.mozilla:rhino,https://mozilla.github.io/rhino/,https://github.com/mozilla/rhino,maven,1397,2023-10-15T10:47:12Z,false,0,false,
org.twitter4j:twitter4j-stream,http://twitter4j.org/,https://github.com/yusuke/twitter4j,maven,408,2023-08-18T14:30:45Z,true,0,false,
org.redisson:redisson,http://redisson.org,https://github.com/redisson/redisson,maven,5367,2023-10-15T01:59:42Z,true,1,false,
org.springframework.ws:spring-ws-core,https://spring.io/projects/spring-ws,https://github.com/spring-projects/spring-ws,maven,1383,2023-10-09T16:17:30Z,true,0,false,
com.jolbox:bonecp,http://jolbox.com,https://github.com/wwadge/bonecp,maven,34,2022-02-09T23:23:16Z,true,0,false,
org.jboss.spec:jboss-javaee-6.0,http://www.jboss.org,https://github.com/jboss/jboss-javaee-specs,maven,16,2019-07-16T11:23:50Z,true,0,false,
com.fasterxml.jackson.datatype:jackson-datatype-json-org,https://github.com/FasterXML/jackson-datatypes-misc,https://github.com/FasterXML/jackson-datatypes-misc,maven,18,2021-12-12T16:50:19Z,false,3,true,2022-01-10T01:09:49Z
com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-discovery,https://github.com/alibaba/spring-cloud-alibaba/spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-nacos-discovery,https://github.com/alibaba/spring-cloud-alibaba,maven,3473,2023-10-14T08:09:11Z,false,0,false,
ognl:ognl,https://github.com/orphan-oss/ognl/orphan/ognl/,https://github.com/orphan-oss/ognl,maven,142,2022-01-05T10:44:25Z,true,3,true,2022-01-05T11:47:13Z
it.unimi.dsi:fastutil,http://fastutil.di.unimi.it/,https://github.com/vigna/fastutil,maven,306,2023-10-06T21:50:40Z,false,0,false,
net.dv8tion:JDA,https://github.com/discord-jda/JDA,https://github.com/discord-jda/JDA,maven,2565,2023-10-15T12:11:10Z,false,0,false,
com.facebook.android:facebook-android-sdk,https://github.com/facebook/facebook-android-sdk,https://github.com/facebook/facebook-android-sdk,maven,1217,2023-10-11T09:43:17Z,true,1,false,
org.jooq:jooq,http://www.jooq.org,https://github.com/jOOQ/jOOQ,maven,15710,2023-10-15T09:58:39Z,true,0,false,
jakarta.servlet:jakarta.servlet-api,https://projects.eclipse.org/projects/ee4j.servlet,https://github.com/eclipse-ee4j/servlet-api,maven,549,2023-10-08T11:11:35Z,true,2,true,2023-10-08T13:39:39Z
org.mindrot:jbcrypt,https://github.com/djmdjm/jBCrypt,https://github.com/djmdjm/jBCrypt,maven,5,2023-01-02T15:28:44Z,true,0,false,
org.joda:joda-convert,https://www.joda.org/joda-convert/,https://github.com/JodaOrg/joda-convert,maven,75,2023-04-10T02:56:33Z,false,0,false,
org.jmockit:jmockit,http://jmockit.github.io,https://github.com/jmockit/jmockit1,maven,744,2023-06-30T02:43:31Z,true,0,false,
com.ryantenney.metrics:metrics-spring,http://github.com/ryantenney/metrics-spring/,https://github.com/ryantenney/metrics-spring,maven,231,2023-03-30T05:37:30Z,true,0,false,
org.springframework.social:spring-social-core,https://github.com/spring-projects/spring-social,https://github.com/spring-projects/spring-social,maven,321,2021-10-18T08:32:42Z,true,2,false,
com.vaadin:vaadin-bom,https://vaadin.com,https://github.com/vaadin/maven-integration,maven,19,2023-05-04T12:34:30Z,true,2,false,
org.springframework.data:spring-data-rest-webmvc,https://www.spring.io/spring-data,https://github.com/spring-projects/spring-data-build,maven,2155,2023-10-13T16:01:39Z,false,0,false,
com.clearspring.analytics:stream,https://github.com/addthis/stream-lib,https://github.com/addthis/stream-lib,maven,163,2020-05-07T20:50:02Z,true,4,true,2020-05-08T20:32:40Z
org.dom4j:dom4j,http://dom4j.github.io/,https://github.com/dom4j/dom4j,maven,169,2023-09-02T17:44:35Z,true,3,true,2023-09-03T11:24:14Z
org.springframework.data:spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,maven,2738,2023-10-14T08:42:33Z,true,3,true,2023-10-15T06:32:32Z
org.ops4j.pax.exam:pax-exam-junit4,http://team.ops4j.org/wiki/display/paxexam/,https://github.com/ops4j/org.ops4j.pax.exam2,maven,1106,2023-10-12T23:01:52Z,false,0,false,
com.codeborne:selenide,https://selenide.org,https://github.com/selenide/selenide,maven,2507,2023-10-15T19:38:54Z,false,1,false,
info.picocli:picocli,https://picocli.info,https://github.com/remkop/picocli,maven,2136,2023-10-12T11:59:09Z,false,2,false,
com.esotericsoftware:kryo,https://github.com/EsotericSoftware/kryo,https://github.com/EsotericSoftware/kryo,maven,1016,2023-10-14T17:41:41Z,false,0,false,
org.reactivestreams:reactive-streams,http://www.reactive-streams.org/,https://github.com/reactive-streams/reactive-streams,maven,553,2023-09-15T05:12:19Z,true,0,false,
com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,https://github.com/FasterXML/jackson-dataformats-binary,https://github.com/FasterXML/jackson-dataformats-binary,maven,402,2023-10-03T01:26:10Z,false,0,false,
com.github.spullara.mustache.java:compiler,http://github.com/spullara/mustache.java,https://github.com/spullara/mustache.java,maven,296,2023-10-04T16:58:48Z,true,1,true,2023-10-09T18:01:17Z
org.greenrobot:eventbus,https://greenrobot.org/eventbus/,https://github.com/greenrobot/EventBus,maven,721,2023-10-11T01:32:37Z,true,0,false,
org.infinispan:infinispan-core,http://www.infinispan.org,https://github.com/infinispan/infinispan,maven,11393,2023-10-13T20:17:57Z,false,1,true,2023-10-13T20:19:02Z
com.google.auto.service:auto-service,https://github.com/google/auto/tree/main/service,https://github.com/google/auto,maven,1602,2023-09-27T18:30:46Z,false,2,true,2023-09-28T07:41:09Z
com.squareup.dagger:dagger,https://github.com/square/dagger,https://github.com/square/dagger,maven,577,2021-07-27T15:47:07Z,true,0,false,
com.belerweb:pinyin4j,https://github.com/belerweb/pinyin4j,https://github.com/belerweb/pinyin4j,maven,50,2023-10-05T08:31:38Z,true,0,false,
org.apache.maven.plugins:maven-surefire-plugin,https://maven.apache.org/surefire/,https://github.com/apache/maven-surefire,maven,672,2023-09-27T13:29:12Z,true,0,false,
io.dropwizard:dropwizard-core,http://www.dropwizard.io/4.0.2,https://github.com/dropwizard/dropwizard,maven,7687,2023-10-15T16:08:47Z,false,0,false,
org.apache.maven.plugins:maven-compiler-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-compiler-plugin,maven,201,2023-10-13T12:55:23Z,true,1,true,2023-10-13T14:19:15Z
com.jayway.awaitility:awaitility,http://github.com/jayway/awaitility,https://github.com/jayway/awaitility,maven,267,2023-09-27T09:08:59Z,true,0,false,
org.springframework.ldap:spring-ldap-core,https://spring.io/projects/spring-ldap,https://github.com/spring-projects/spring-ldap,maven,818,2023-09-20T12:21:52Z,true,2,false,
org.jruby:jruby-complete,https://github.com/jruby/jruby,https://github.com/jruby/jruby,maven,7965,2023-10-14T07:22:49Z,true,1,false,
org.datanucleus:datanucleus-core,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-core,maven,496,2023-10-13T06:57:56Z,false,0,false,
com.fasterxml:classmate,https://github.com/FasterXML/java-classmate,https://github.com/FasterXML/java-classmate,maven,76,2023-10-10T21:46:18Z,true,1,true,2023-10-11T02:38:42Z
io.qameta.allure:allure-testng,https://github.com/allure-framework/allure-java,https://github.com/allure-framework/allure-java,maven,967,2023-10-13T08:41:19Z,true,0,false,
com.github.oshi:oshi-core,https://github.com/oshi/oshi,https://github.com/oshi/oshi,maven,2476,2023-10-13T13:29:10Z,true,4,false,
com.squareup:javapoet,http://github.com/square/javapoet/,https://github.com/square/javapoet,maven,986,2023-10-05T01:31:26Z,true,1,false,
org.springframework.cloud:spring-cloud-stream,https://spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-stream,maven,2828,2023-10-11T20:09:03Z,true,0,false,
com.jcraft:jzlib,http://www.jcraft.com/jzlib/,https://github.com/ymnk/jzlib,maven,26,2021-03-26T18:53:23Z,true,0,false,
com.squareup.moshi:moshi-kotlin,https://github.com/square/moshi/,https://github.com/square/moshi,maven,1745,2023-10-04T17:32:35Z,true,0,false,
org.springframework.plugin:spring-plugin-core,https://github.com/spring-projects/spring-plugin/spring-plugin-core,https://github.com/spring-projects/spring-plugin,maven,100,2023-07-19T15:35:58Z,true,0,false,
org.springframework.social:spring-social-facebook,https://github.com/SpringSource/spring-social-facebook,https://github.com/SpringSource/spring-social,maven,321,2021-10-18T08:32:42Z,true,2,false,
com.google.oauth-client:google-oauth-client-jetty,https://github.com/googleapis/google-oauth-java-client,https://github.com/googleapis/google-oauth-java-client,maven,1076,2023-10-11T14:23:52Z,false,0,false,
com.google.cloud:google-cloud-storage,https://github.com/googleapis/java-storage,https://github.com/googleapis/java-storage,maven,2257,2023-10-15T16:34:42Z,false,1,false,
org.thymeleaf.extras:thymeleaf-extras-springsecurity4,http://www.thymeleaf.org,https://github.com/thymeleaf/thymeleaf-extras-springsecurity,maven,88,2023-06-06T06:41:57Z,true,0,false,
com.google.errorprone:error_prone_annotations,https://errorprone.info,https://github.com/google/error-prone,maven,4144,2023-10-14T11:03:58Z,true,0,false,
io.prometheus:simpleclient,http://github.com/prometheus/client_java,https://github.com/prometheus/client_java,maven,874,2023-10-15T03:16:27Z,true,1,false,
org.threeten:threetenbp,https://www.threeten.org/threetenbp,https://github.com/ThreeTen/threetenbp,maven,186,2023-10-05T00:58:11Z,true,0,false,
com.ning:async-http-client,http://github.com/AsyncHttpClient/async-http-client,https://github.com/AsyncHttpClient/async-http-client,maven,1907,2023-09-07T22:39:38Z,true,4,true,2023-09-11T20:20:12Z
io.lettuce:lettuce-core,http://github.com/lettuce-io/lettuce-core,https://github.com/lettuce-io/lettuce-core,maven,2523,2023-10-15T08:49:38Z,true,0,false,
io.searchbox:jest,https://github.com/searchbox-io/Jest,https://github.com/searchbox-io/Jest,maven,705,2022-06-21T10:42:19Z,true,0,false,
net.masterthought:cucumber-reporting,https://github.com/damianszczepanik/cucumber-reporting,https://github.com/damianszczepanik/cucumber-reporting,maven,1111,2023-09-05T04:00:36Z,true,1,true,2023-09-10T06:36:19Z
com.github.theborakompanioni:thymeleaf-extras-shiro,https://github.com/theborakompanioni/thymeleaf-extras-shiro,https://github.com/theborakompanioni/thymeleaf-extras-shiro,maven,34,2023-06-14T22:43:56Z,false,0,false,
org.fusesource.leveldbjni:leveldbjni-all,http://leveldbjni.fusesource.org,https://github.com/fusesource/leveldbjni,maven,118,2023-01-18T08:41:00Z,true,0,false,
xom:xom,https://xom.nu,https://github.com/elharo/xom,maven,205,2023-05-17T12:06:08Z,false,1,true,2023-05-18T11:02:00Z
org.springframework.cloud:spring-cloud-starter-bus-amqp,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-bus,maven,268,2023-08-18T07:03:39Z,true,0,false,
org.thymeleaf:thymeleaf-spring4,http://www.thymeleaf.org,https://github.com/thymeleaf/thymeleaf-spring,maven,317,2023-10-08T08:06:36Z,true,0,false,
org.codehaus.plexus:plexus-archiver,https://codehaus-plexus.github.io/plexus-archiver/,https://github.com/codehaus-plexus/plexus-archiver,maven,286,2023-05-25T19:22:53Z,true,3,false,
org.seleniumhq.selenium:htmlunit-driver,https://github.com/SeleniumHQ/htmlunit-driver,https://github.com/SeleniumHQ/htmlunit-driver,maven,136,2023-09-08T13:38:08Z,true,0,false,
jakarta.annotation:jakarta.annotation-api,https://projects.eclipse.org/projects/ee4j.ca,https://github.com/eclipse-ee4j/common-annotations-api,maven,118,2023-08-09T14:01:52Z,true,0,false,
org.atmosphere:atmosphere-runtime,https://github.com/Atmosphere/atmosphere,https://github.com/Atmosphere/atmosphere,maven,2497,2023-10-11T17:59:07Z,true,0,false,
org.webjars:angularjs,http://webjars.org,https://github.com/webjars/angularjs,maven,129,2017-08-06T08:19:25Z,true,1,true,2017-08-07T14:22:08Z
jakarta.persistence:jakarta.persistence-api,https://github.com/eclipse-ee4j/jpa-api,https://github.com/eclipse-ee4j/jpa-api,maven,533,2023-09-20T21:02:58Z,false,0,false,
com.amazonaws:aws-lambda-java-core,https://aws.amazon.com/lambda/,https://github.com/aws/aws-lambda-java-libs,maven,447,2023-10-13T13:43:23Z,true,0,false,
com.alibaba:easyexcel,https://github.com/alibaba/easyexcel,https://github.com/alibaba/easyexcel,maven,3496,2023-10-14T09:26:28Z,true,0,false,
io.coil-kt:coil,https://github.com/coil-kt/coil,https://github.com/coil-kt/coil,maven,1893,2023-10-12T13:48:38Z,true,0,false,
org.imgscalr:imgscalr-lib,http://www.thebuzzmedia.com/software/imgscalr-java-image-scaling-library/,https://github.com/thebuzzmedia/imgscalr,maven,136,2021-10-01T00:05:35Z,true,0,false,
com.jcabi:jcabi-manifests,https://www.jcabi.com,https://github.com/jcabi/jcabi-manifests,maven,64,2023-08-09T14:16:36Z,false,2,false,
org.mule.connectors:mule-http-connector,https://github.com/mulesoft/mule-extensions-parent,https://github.com/mulesoft/mule-ce-extensions-parent,maven,105,2023-09-22T02:12:15Z,true,1,false,
org.jboss.weld.servlet:weld-servlet,http://weld.cdi-spec.org,https://github.com/weld/core,maven,2883,2023-09-21T08:39:20Z,false,0,false,
org.apache.maven.plugin-testing:maven-plugin-testing-harness,https://maven.apache.org/plugin-testing/,https://github.com/apache/maven-plugin-testing,maven,31,2023-06-15T05:25:57Z,false,0,false,
org.jfree:jfreechart,http://www.jfree.org/jfreechart/,https://github.com/jfree/jfreechart,maven,380,2023-09-22T03:27:18Z,true,1,true,2023-09-22T18:07:16Z
com.loopj.android:android-async-http,https://android-async-http.github.io/android-async-http/,https://github.com/android-async-http/android-async-http,maven,1387,2023-10-05T01:15:24Z,true,0,false,
org.zeroturnaround:zt-zip,https://github.com/zeroturnaround/zt-zip,https://github.com/zeroturnaround/zt-zip,maven,154,2023-09-21T10:50:34Z,true,0,false,
io.ktor:ktor-client-core,https://github.com/ktorio/ktor,https://github.com/ktorio/ktor,maven,3781,2023-10-12T15:00:49Z,false,0,false,
pl.pragmatists:JUnitParams,https://github.com/Pragmatists/JUnitParams,https://github.com/Pragmatists/JUnitParams,maven,181,2023-06-30T17:39:42Z,true,0,false,
org.hdrhistogram:HdrHistogram,http://hdrhistogram.github.io/HdrHistogram/,https://github.com/HdrHistogram/HdrHistogram,maven,204,2023-09-07T22:37:26Z,true,0,false,
com.github.miemiedev:mybatis-paginator,https://github.com/miemiedev/mybatis-paginator,https://github.com/miemiedev/mybatis-paginator,maven,35,2022-04-29T00:52:48Z,true,0,false,
org.apache.dubbo:dubbo,https://github.com/apache/dubbo/dubbo,https://github.com/apache/dubbo,maven,13201,2023-10-15T14:16:58Z,false,2,false,
javax.portlet:portlet-api,http://portals.apache.org/pluto,https://github.com/apache/portals-pluto,maven,34,2023-04-17T17:42:25Z,true,0,false,
com.alipay.sdk:alipay-sdk-java,https://open.alipay.com,https://github.com/alipay/alipay-sdk-java-all,maven,58,2022-12-25T07:37:40Z,true,0,false,
org.springframework.social:spring-social-twitter,https://github.com/SpringSource/spring-social-twitter,https://github.com/SpringSource/spring-social-twitter,maven,167,2021-10-18T08:33:25Z,true,2,false,
net.spy:spymemcached,http://www.couchbase.org/code/couchbase/java,https://github.com/couchbase/spymemcached,maven,41,2020-08-31T08:19:34Z,true,1,false,
com.unboundid:unboundid-ldapsdk,https://github.com/pingidentity/ldapsdk,https://github.com/pingidentity/ldapsdk,maven,154,2023-09-29T20:25:22Z,true,1,true,2023-10-02T19:11:25Z
org.mapdb:mapdb,http://www.mapdb.org,https://github.com/jankotek/mapdb,maven,1032,2023-09-15T16:26:55Z,true,0,false,
eu.bitwalker:UserAgentUtils,http://www.bitwalker.eu/software/user-agent-utils,https://github.com/HaraldWalker/user-agent-utils,maven,169,2020-10-13T04:38:12Z,true,0,false,
com.sendgrid:sendgrid-java,https://github.com/sendgrid/sendgrid-java,https://github.com/sendgrid/sendgrid-java,maven,741,2023-06-21T23:26:26Z,true,5,false,
org.apache.maven.plugins:maven-shade-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-shade-plugin,maven,200,2023-10-02T04:05:11Z,false,0,false,
javax.xml.ws:jaxws-api,https://github.com/javaee/jax-ws-spec,https://github.com/javaee/jax-ws-spec,maven,23,2017-08-23T08:43:40Z,false,0,false,
com.firebaseui:firebase-ui-auth,https://github.com/firebase/firebaseui-android,https://github.com/firebase/firebaseui-android,maven,2143,2023-10-14T14:02:31Z,true,1,false,
com.github.jsqlparser:jsqlparser,https://github.com/JSQLParser/JSqlParser,https://github.com/JSQLParser/JSqlParser,maven,1875,2023-10-11T03:40:14Z,true,3,true,2023-10-11T05:37:42Z
org.controlsfx:controlsfx,http://www.controlsfx.org/,https://github.com/controlsfx/controlsfx,maven,1524,2023-10-10T16:04:03Z,true,1,true,2023-10-11T07:41:38Z
com.github.ulisesbocchio:jasypt-spring-boot-starter,https://github.com/ulisesbocchio/jasypt-spring-boot,https://github.com/ulisesbocchio/jasypt-spring-boot,maven,374,2023-10-13T03:48:00Z,true,0,false,
org.scala-lang.modules:scala-xml_2.11,http://www.scala-lang.org/,https://github.com/scala/scala-xml,maven,607,2022-06-18T04:56:20Z,true,2,true,2022-06-20T12:00:37Z
io.netty:netty-tcnative-boringssl-static,https://github.com/netty/netty-tcnative/netty-tcnative-boringssl-static/,https://github.com/netty/netty-tcnative,maven,834,2023-10-11T08:19:40Z,true,0,false,
org.jadira.usertype:usertype.core,http://oss.jadira.co.uk/,https://github.com/JadiraOrg/jadira,maven,122,2023-02-12T17:21:49Z,true,0,false,
net.lingala.zip4j:zip4j,https://github.com/srikanth-lingala/zip4j,https://github.com/srikanth-lingala/zip4j,maven,518,2023-10-04T12:04:27Z,true,0,false,
org.springframework.cloud:spring-cloud-starter-consul-discovery,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-consul,maven,831,2023-10-11T08:33:13Z,true,0,false,
org.codehaus.mojo:animal-sniffer-annotations,https://www.mojohaus.org/animal-sniffer,https://github.com/mojohaus/animal-sniffer,maven,261,2023-09-11T23:16:21Z,false,0,false,
io.vavr:vavr,https://www.vavr.io,https://github.com/vavr-io/vavr,maven,2750,2023-08-22T19:54:11Z,true,1,false,
org.openapitools:jackson-databind-nullable,https://github.com/OpenAPITools/jackson-databind-nullable,https://github.com/OpenAPITools/jackson-databind-nullable,maven,57,2023-10-10T09:04:55Z,true,0,false,
net.sf.supercsv:super-csv,https://github.com/super-csv/super-csv,https://github.com/super-csv/super-csv,maven,219,2022-08-26T13:09:40Z,false,1,false,
org.codehaus.plexus:plexus-component-annotations,https://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-containers,maven,124,2023-06-08T07:14:01Z,false,0,false,
org.jboss:jandex,http://www.jboss.org,https://github.com/jboss/jboss-parent-pom,maven,210,2023-09-26T13:12:16Z,false,0,false,
org.mvel:mvel2,http://mvel.codehaus.org/,https://github.com/mvel/mvel,maven,343,2023-09-27T06:42:26Z,true,0,false,
org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-impl-maven,http://www.jboss.org,https://github.com/shrinkwrap/resolver,maven,164,2022-03-18T08:37:42Z,true,0,false,
org.drools:drools-compiler,http://www.drools.org,https://github.com/kiegroup/drools,maven,9,2023-10-13T07:55:52Z,false,1,true,2023-10-13T09:44:51Z
com.github.spotbugs:spotbugs-annotations,https://spotbugs.github.io/,https://github.com/spotbugs/spotbugs,maven,2628,2023-10-13T08:05:30Z,true,2,true,2023-10-13T08:36:03Z
com.twilio.sdk:twilio,https://www.twilio.com,https://github.com/twilio/twilio-java,maven,762,2023-09-05T16:02:12Z,true,1,true,2023-10-11T10:15:38Z
com.google.firebase:firebase-admin,https://firebase.google.com/,https://github.com/firebase/firebase-admin-java,maven,866,2023-10-09T22:32:12Z,false,0,false,
com.samskivert:jmustache,http://github.com/samskivert/jmustache,https://github.com/samskivert/jmustache,maven,140,2023-09-18T11:11:32Z,true,0,false,
org.apache.rocketmq:rocketmq-client,http://rocketmq.apache.org/,https://github.com/apache/rocketmq,maven,7463,2023-10-14T16:40:21Z,true,0,false,
com.microsoft.azure:azure-storage,https://github.com/Azure/azure-storage-java,https://github.com/Azure/azure-storage-java,maven,584,2023-07-17T11:01:38Z,true,0,false,
org.glassfish:javax.faces,https://github.com/javaserverfaces/mojarra,https://github.com/javaserverfaces/mojarra,maven,1,2022-08-08T14:26:08Z,true,8,false,
org.rocksdb:rocksdbjni,https://rocksdb.org,https://github.com/facebook/rocksdb,maven,11960,2023-10-15T11:25:46Z,false,0,false,
org.jacoco:jacoco-maven-plugin,https://www.jacoco.org/jacoco/trunk/doc/maven.html,https://github.com/jacoco/jacoco,maven,1526,2023-10-13T10:01:27Z,true,7,true,2023-10-13T10:10:56Z
com.vaadin:vaadin-themes,https://vaadin.com/,https://github.com/vaadin/framework,maven,12592,2023-07-21T13:22:19Z,true,0,false,
software.amazon.awssdk:s3,https://aws.amazon.com/sdkforjava,https://github.com/aws/aws-sdk-java-v2,maven,4599,2023-10-14T04:45:59Z,false,1,false,
org.java-websocket:Java-WebSocket,https://github.com/TooTallNate/Java-WebSocket,https://github.com/TooTallNate/Java-WebSocket,maven,1363,2023-10-06T07:49:17Z,true,2,true,2023-10-06T10:06:29Z
org.springframework.data:spring-data-solr,https://github.com/spring-projects/spring-data-solr,https://github.com/spring-projects/spring-data-solr,maven,811,2023-07-07T21:19:26Z,true,0,false,
com.qcloud:cos_api,https://github.com/tencentyun/cos-java-sdk-v5,https://github.com/tencentyun/cos-java-sdk-v5,maven,162,2023-09-14T05:31:30Z,true,0,false,
org.checkerframework:checker-qual,https://checkerframework.org/,https://github.com/typetools/checker-framework,maven,6239,2023-10-13T23:05:57Z,false,0,false,
io.fabric8:kubernetes-client,https://github.com/fabric8io/kubernetes-client,https://github.com/fabric8io/kubernetes-client,maven,5526,2023-10-14T06:25:02Z,true,0,false,
org.influxdb:influxdb-java,http://www.influxdb.org,https://github.com/influxdata/influxdb-java,maven,958,2023-10-02T03:43:41Z,false,0,false,
net.serenity-bdd:serenity-core,https://serenity-bdd.github.io/,https://github.com/serenity-bdd/serenity-core,maven,3286,2023-10-11T22:27:01Z,false,0,false,
com.github.springtestdbunit:spring-test-dbunit,https://springtestdbunit.github.com/spring-test-dbunit,https://github.com/springtestdbunit/spring-test-dbunit,maven,171,2020-11-18T11:06:51Z,true,1,false,
com.icegreen:greenmail,https://greenmail-mail-test.github.io/greenmail/,https://github.com/greenmail-mail-test/greenmail,maven,600,2023-10-09T16:41:26Z,true,2,true,2023-10-09T18:19:14Z
org.apache.sshd:sshd-core,https://www.apache.org/,https://github.com/apache/mina-sshd,maven,409,2023-08-27T14:50:30Z,false,2,true,2023-08-27T15:57:16Z
com.carrotsearch:hppc,https://github.com/carrotsearch/hppc,https://github.com/carrotsearch/hppc,maven,42,2023-08-01T09:20:48Z,false,0,false,
dnsjava:dnsjava,https://github.com/dnsjava/dnsjava,https://github.com/dnsjava/dnsjava,maven,294,2023-10-12T15:31:33Z,true,3,false,
org.antlr:antlr-runtime,http://www.antlr.org,https://github.com/antlr/antlr3,maven,222,2023-09-24T20:16:30Z,true,0,false,
com.karumi:dexter,https://github.com/karumi/Dexter,https://github.com/karumi/Dexter,maven,282,2021-06-21T03:34:34Z,true,2,true,2021-07-01T07:21:55Z
org.xmlunit:xmlunit-core,https://www.xmlunit.org/,https://github.com/xmlunit/xmlunit,maven,250,2022-01-17T17:25:48Z,true,6,true,2022-01-18T13:43:02Z
com.github.docker-java:docker-java,https://github.com/docker-java/docker-java,https://github.com/docker-java/docker-java,maven,2220,2023-10-09T13:26:44Z,false,0,false,
io.minio:minio,https://github.com/minio/minio-java,https://github.com/minio/minio-java,maven,1500,2023-10-13T10:17:50Z,true,0,false,
com.mcxiaoke.volley:library,https://github.com/mcxiaoke/android-volley,https://github.com/mcxiaoke/android-volley,maven,184,2017-11-28T04:50:28Z,true,0,false,
com.nostra13.universalimageloader:universal-image-loader,https://github.com/nostra13/Android-Universal-Image-Loader,https://github.com/nostra13/Android-Universal-Image-Loader,maven,1388,2023-09-08T02:55:28Z,true,0,false,
com.hazelcast:hazelcast-hibernate53,http://www.hazelcast.com/,https://github.com/hazelcast/hazelcast-hibernate,maven,442,2023-09-25T02:27:47Z,false,1,false,
org.apache.ftpserver:ftpserver-core,https://mina.apache.org/ftpserverproject,https://github.com/apache/mina-ftpserver,maven,28,2023-08-23T12:17:09Z,true,1,true,2023-08-23T12:56:00Z
com.maxmind.geoip2:geoip2,https://dev.maxmind.com/geoip?lang=en,https://github.com/maxmind/GeoIP2-java,maven,359,2023-10-03T06:08:09Z,true,1,true,2023-10-04T14:57:47Z
com.mangofactory:swagger-springmvc,https://github.com/martypitt/swagger-springmvc,https://github.com/martypitt/swagger-springmvc,maven,4072,2023-10-11T12:05:00Z,true,0,false,
org.apache.flink:flink-java,https://flink.apache.org,https://github.com/apache/flink,maven,23525,2023-10-14T18:19:58Z,false,2,true,2023-10-14T18:26:17Z
io.quarkus.platform:quarkus-bom,https://github.com/quarkusio/quarkus-platform,https://github.com/quarkusio/quarkus-platform,maven,999,2023-10-05T13:56:39Z,false,6,false,
org.ops4j.pax.url:pax-url-aether,https://ops4j1.jira.com/wiki/spaces/paxurl/overview,https://github.com/ops4j/org.ops4j.pax.url,maven,425,2023-10-04T05:32:07Z,true,0,false,
io.insert-koin:koin-android,https://insert-koin.io/,https://github.com/InsertKoinIO/koin,maven,1681,2023-10-15T17:13:31Z,true,0,false,
org.uncommons:reportng,http://reportng.uncommons.org,https://github.com/dwdyer/reportng,maven,71,2017-03-31T02:44:40Z,true,0,false,
jakarta.activation:jakarta.activation-api,https://github.com/jakartaee/jaf-api,https://github.com/jakartaee/jaf-api,maven,141,2023-08-01T07:51:39Z,true,0,false,
org.codehaus.groovy.modules.http-builder:http-builder,http://groovy.codehaus.org/modules/http-builder/,https://github.com/jgritman/httpbuilder,maven,93,2023-01-04T13:15:39Z,true,2,false,
org.antlr:ST4,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/antlr/stringtemplate4,maven,313,2023-09-19T14:21:07Z,true,0,false,
org.springframework.data:spring-data-cassandra,https://github.com/spring-projects/spring-data-cassandra/tree/master/spring-data-cassandra,https://github.com/spring-projects/spring-data-cassandra,maven,1443,2023-10-13T16:01:43Z,false,0,false,
